timestamp,ask,bid,ask_volume,bid_volume
2025-05-25 22:00:00.356000,3357.335,3355.698,9.000000136438757e-05,0.00044999999227002263
2025-05-25 22:00:01.115000,3356.302,3354.465,0.00044999999227002263,0.00044999999227002263
2025-05-25 22:00:01.166000,3356.005,3354.465,9.000000136438757e-05,0.00044999999227002263
2025-05-25 22:00:01.268000,3355.965,3354.395,9.000000136438757e-05,0.00044999999227002263
2025-05-25 22:00:01.318000,3355.875,3354.395,9.000000136438757e-05,0.00044999999227002263
2025-05-25 22:00:01.369000,3355.935,3354.395,9.000000136438757e-05,0.00044999999227002263
2025-05-25 22:00:01.520000,3355.935,3354.515,9.000000136438757e-05,0.00044999999227002263
2025-05-25 22:00:01.671000,3355.895,3354.515,9.000000136438757e-05,0.00044999999227002263
2025-05-25 22:00:01.722000,3355.985,3354.515,9.000000136438757e-05,0.00044999999227002263
2025-05-25 22:00:01.773000,3356.015,3354.515,9.000000136438757e-05,0.00044999999227002263
2025-05-25 22:00:01.925000,3355.995,3354.515,9.000000136438757e-05,0.00044999999227002263
2025-05-25 22:00:01.975000,3356.075,3354.515,9.000000136438757e-05,0.00044999999227002263
2025-05-25 22:00:02.026000,3355.995,3354.515,9.000000136438757e-05,0.00044999999227002263
2025-05-25 22:00:02.127000,3355.995,3354.765,9.000000136438757e-05,0.00044999999227002263
2025-05-25 22:00:02.228000,3356.085,3354.765,0.00044999999227002263,0.00044999999227002263
2025-05-25 22:00:02.279000,3355.935,3354.765,9.000000136438757e-05,0.00044999999227002263
2025-05-25 22:00:02.380000,3355.915,3354.515,9.000000136438757e-05,0.00044999999227002263
2025-05-25 22:00:02.431000,3355.895,3354.515,9.000000136438757e-05,0.00044999999227002263
2025-05-25 22:00:02.532000,3355.945,3354.515,9.000000136438757e-05,0.00044999999227002263
2025-05-25 22:00:02.984000,3355.995,3354.765,9.000000136438757e-05,0.00044999999227002263
