timestamp,ask,bid,ask_volume,bid_volume
2026-05-17 22:00:01.233000,4537.502,4531.698,9.000000136438757e-05,9.000000136438757e-05
2026-05-17 22:00:01.485000,4535.302,4530.898,9.000000136438757e-05,0.00018000000272877514
2026-05-17 22:00:01.586000,4531.502,4526.498,0.00018000000272877514,9.000000136438757e-05
2026-05-17 22:00:01.637000,4531.502,4526.525,0.00018000000272877514,9.000000136438757e-05
2026-05-17 22:00:02.898000,4535.102,4530.605,9.000000136438757e-05,9.000000136438757e-05
2026-05-17 22:00:02.948000,4535.102,4530.225,9.000000136438757e-05,9.000000136438757e-05
2026-05-17 22:00:02.999000,4535.042,4530.295,9.000000136438757e-05,9.000000136438757e-05
2026-05-17 22:00:03.100000,4534.902,4530.385,9.000000136438757e-05,9.000000136438757e-05
2026-05-17 22:00:03.201000,4533.502,4531.095,9.000000136438757e-05,9.000000136438757e-05
2026-05-17 22:00:03.302000,4533.242,4529.755,9.000000136438757e-05,9.000000136438757e-05
2026-05-17 22:00:03.353000,4533.242,4528.485,9.000000136438757e-05,9.000000136438757e-05
2026-05-17 22:00:03.404000,4532.842,4528.615,9.000000136438757e-05,9.000000136438757e-05
2026-05-17 22:00:03.454000,4532.922,4528.575,9.000000136438757e-05,9.000000136438757e-05
2026-05-17 22:00:03.505000,4532.702,4528.535,9.000000136438757e-05,9.000000136438757e-05
2026-05-17 22:00:03.606000,4532.962,4528.925,9.000000136438757e-05,9.000000136438757e-05
2026-05-17 22:00:03.657000,4533.915,4529.485,9.000000136438757e-05,9.000000136438757e-05
2026-05-17 22:00:04.060000,4533.102,4528.898,0.0002699999895412475,0.00018000000272877514
2026-05-17 22:00:04.111000,4532.962,4528.775,9.000000136438757e-05,9.000000136438757e-05
2026-05-17 22:00:04.212000,4533.082,4529.098,9.000000136438757e-05,0.00018000000272877514
2026-05-17 22:00:04.263000,4533.102,4529.098,0.00018000000272877514,0.00018000000272877514
2026-05-17 22:00:04.313000,4533.002,4529.098,9.000000136438757e-05,0.00018000000272877514
2026-05-17 22:00:04.414000,4532.982,4529.098,9.000000136438757e-05,0.00018000000272877514
2026-05-17 22:00:04.465000,4533.002,4529.115,9.000000136438757e-05,9.000000136438757e-05
2026-05-17 22:00:04.516000,4533.002,4529.205,9.000000136438757e-05,9.000000136438757e-05
2026-05-17 22:00:04.617000,4532.982,4529.325,9.000000136438757e-05,9.000000136438757e-05
2026-05-17 22:00:04.718000,4532.702,4529.485,9.000000136438757e-05,9.000000136438757e-05
2026-05-17 22:00:04.819000,4532.822,4529.695,9.000000136438757e-05,9.000000136438757e-05
2026-05-17 22:00:04.920000,4532.562,4529.855,9.000000136438757e-05,9.000000136438757e-05
2026-05-17 22:00:05.021000,4532.562,4529.815,9.000000136438757e-05,9.000000136438757e-05
2026-05-17 22:00:05.071000,4532.882,4530.135,9.000000136438757e-05,9.000000136438757e-05
2026-05-17 22:00:05.122000,4533.102,4530.255,9.000000136438757e-05,9.000000136438757e-05
2026-05-17 22:00:05.173000,4533.102,4530.435,9.000000136438757e-05,9.000000136438757e-05
2026-05-17 22:00:05.224000,4534.505,4530.435,9.000000136438757e-05,9.000000136438757e-05
2026-05-17 22:00:05.325000,4534.302,4530.565,9.000000136438757e-05,9.000000136438757e-05
2026-05-17 22:00:05.426000,4533.702,4530.585,0.00018000000272877514,9.000000136438757e-05
2026-05-17 22:00:05.476000,4536.102,4531.355,9.000000136438757e-05,9.000000136438757e-05
2026-05-17 22:00:05.527000,4535.102,4531.975,0.00018000000272877514,9.000000136438757e-05
2026-05-17 22:00:05.577000,4535.102,4531.895,0.00018000000272877514,9.000000136438757e-05
2026-05-17 22:00:05.779000,4542.902,4537.698,0.00018000000272877514,0.00018000000272877514
2026-05-17 22:00:05.880000,4542.302,4537.698,0.00018000000272877514,0.00018000000272877514
2026-05-17 22:00:06.031000,4542.142,4537.698,9.000000136438757e-05,0.00018000000272877514
2026-05-17 22:00:06.132000,4542.042,4537.698,9.000000136438757e-05,0.00018000000272877514
2026-05-17 22:00:06.334000,4541.782,4537.698,9.000000136438757e-05,0.00018000000272877514
2026-05-17 22:00:06.384000,4542.042,4537.698,9.000000136438757e-05,0.00018000000272877514
2026-05-17 22:00:06.485000,4541.762,4537.698,9.000000136438757e-05,0.00018000000272877514
2026-05-17 22:00:06.536000,4542.042,4537.698,9.000000136438757e-05,0.00018000000272877514
2026-05-17 22:00:06.587000,4542.162,4537.698,9.000000136438757e-05,0.00018000000272877514
2026-05-17 22:00:06.637000,4541.902,4538.475,9.000000136438757e-05,9.000000136438757e-05
2026-05-17 22:00:06.688000,4542.162,4538.475,9.000000136438757e-05,9.000000136438757e-05
2026-05-17 22:00:06.738000,4541.602,4539.015,9.000000136438757e-05,9.000000136438757e-05
2026-05-17 22:00:06.839000,4541.602,4539.075,9.000000136438757e-05,9.000000136438757e-05
2026-05-17 22:00:07.091000,4541.502,4539.055,9.000000136438757e-05,9.000000136438757e-05
2026-05-17 22:00:07.142000,4541.642,4539.055,9.000000136438757e-05,9.000000136438757e-05
2026-05-17 22:00:07.192000,4541.602,4539.115,9.000000136438757e-05,9.000000136438757e-05
2026-05-17 22:00:07.293000,4541.602,4539.335,9.000000136438757e-05,9.000000136438757e-05
2026-05-17 22:00:07.394000,4541.602,4539.385,9.000000136438757e-05,9.000000136438757e-05
2026-05-17 22:00:07.495000,4541.602,4539.405,9.000000136438757e-05,9.000000136438757e-05
2026-05-17 22:00:07.596000,4541.602,4540.045,9.000000136438757e-05,9.000000136438757e-05
2026-05-17 22:00:07.697000,4541.602,4540.125,9.000000136438757e-05,9.000000136438757e-05
2026-05-17 22:00:08.050000,4541.602,4539.565,9.000000136438757e-05,9.000000136438757e-05
2026-05-17 22:00:08.151000,4541.602,4540.045,9.000000136438757e-05,9.000000136438757e-05
2026-05-17 22:00:08.302000,4541.602,4540.135,9.000000136438757e-05,9.000000136438757e-05
2026-05-17 22:00:08.353000,4540.102,4538.815,9.000000136438757e-05,9.000000136438757e-05
2026-05-17 22:00:08.454000,4539.802,4534.355,9.000000136438757e-05,9.000000136438757e-05
2026-05-17 22:00:08.555000,4539.602,4533.965,9.000000136438757e-05,9.000000136438757e-05
2026-05-17 22:00:08.606000,4539.602,4534.155,9.000000136438757e-05,9.000000136438757e-05
2026-05-17 22:00:08.656000,4539.602,4534.125,9.000000136438757e-05,9.000000136438757e-05
2026-05-17 22:00:08.707000,4539.602,4534.265,9.000000136438757e-05,9.000000136438757e-05
2026-05-17 22:00:08.758000,4539.745,4534.115,9.000000136438757e-05,9.000000136438757e-05
2026-05-17 22:00:08.809000,4539.202,4534.785,9.000000136438757e-05,9.000000136438757e-05
2026-05-17 22:00:08.859000,4539.202,4534.115,9.000000136438757e-05,9.000000136438757e-05
2026-05-17 22:00:08.910000,4539.002,4534.195,9.000000136438757e-05,9.000000136438757e-05
2026-05-17 22:00:09.011000,4539.002,4535.045,9.000000136438757e-05,9.000000136438757e-05
2026-05-17 22:00:09.112000,4538.645,4535.125,9.000000136438757e-05,9.000000136438757e-05
2026-05-17 22:00:09.214000,4538.505,4535.035,9.000000136438757e-05,9.000000136438757e-05
2026-05-17 22:00:09.265000,4538.102,4533.955,9.000000136438757e-05,9.000000136438757e-05
2026-05-17 22:00:09.315000,4537.045,4533.875,9.000000136438757e-05,9.000000136438757e-05
2026-05-17 22:00:09.417000,4537.015,4533.925,9.000000136438757e-05,9.000000136438757e-05
2026-05-17 22:00:09.518000,4537.135,4534.265,9.000000136438757e-05,9.000000136438757e-05
2026-05-17 22:00:09.669000,4537.365,4534.365,9.000000136438757e-05,9.000000136438757e-05
2026-05-17 22:00:09.720000,4537.165,4534.605,9.000000136438757e-05,9.000000136438757e-05
2026-05-17 22:00:09.821000,4536.985,4534.615,9.000000136438757e-05,9.000000136438757e-05
2026-05-17 22:00:09.922000,4536.885,4534.555,9.000000136438757e-05,9.000000136438757e-05
2026-05-17 22:00:10.023000,4536.865,4534.235,9.000000136438757e-05,9.000000136438757e-05
2026-05-17 22:00:10.074000,4536.455,4534.555,9.000000136438757e-05,9.000000136438757e-05
2026-05-17 22:00:10.137000,4536.645,4534.625,9.000000136438757e-05,9.000000136438757e-05
2026-05-17 22:00:10.188000,4536.335,4534.475,9.000000136438757e-05,9.000000136438757e-05
2026-05-17 22:00:10.238000,4536.325,4534.455,9.000000136438757e-05,9.000000136438757e-05
2026-05-17 22:00:10.289000,4536.405,4534.535,9.000000136438757e-05,9.000000136438757e-05
2026-05-17 22:00:10.390000,4536.095,4534.285,9.000000136438757e-05,9.000000136438757e-05
2026-05-17 22:00:10.441000,4536.125,4534.255,9.000000136438757e-05,9.000000136438757e-05
2026-05-17 22:00:10.491000,4536.365,4534.545,9.000000136438757e-05,9.000000136438757e-05
2026-05-17 22:00:10.592000,4536.785,4535.705,9.000000136438757e-05,9.000000136438757e-05
2026-05-17 22:00:10.693000,4536.935,4535.855,9.000000136438757e-05,9.000000136438757e-05
2026-05-17 22:00:10.794000,4537.185,4536.005,9.000000136438757e-05,9.000000136438757e-05
2026-05-17 22:00:10.895000,4537.085,4536.005,9.000000136438757e-05,9.000000136438757e-05
2026-05-17 22:00:11.096000,4536.975,4536.015,9.000000136438757e-05,9.000000136438757e-05
2026-05-17 22:00:11.348000,4536.785,4535.825,9.000000136438757e-05,9.000000136438757e-05
2026-05-17 22:00:11.450000,4536.885,4535.925,9.000000136438757e-05,9.000000136438757e-05
2026-05-17 22:00:11.551000,4536.935,4535.975,9.000000136438757e-05,9.000000136438757e-05
2026-05-17 22:00:11.653000,4537.025,4536.065,9.000000136438757e-05,9.000000136438757e-05
2026-05-17 22:00:11.754000,4537.135,4536.115,9.000000136438757e-05,9.000000136438757e-05
2026-05-17 22:00:11.905000,4538.395,4536.225,9.000000136438757e-05,9.000000136438757e-05
2026-05-17 22:00:11.955000,4538.375,4536.225,9.000000136438757e-05,9.000000136438757e-05
2026-05-17 22:00:12.006000,4538.775,4536.505,9.000000136438757e-05,9.000000136438757e-05
2026-05-17 22:00:12.057000,4537.795,4536.415,9.000000136438757e-05,9.000000136438757e-05
2026-05-17 22:00:12.158000,4538.075,4536.565,9.000000136438757e-05,9.000000136438757e-05
2026-05-17 22:00:12.209000,4537.965,4536.545,9.000000136438757e-05,9.000000136438757e-05
2026-05-17 22:00:12.310000,4538.395,4536.545,9.000000136438757e-05,9.000000136438757e-05
2026-05-17 22:00:12.411000,4537.755,4536.565,9.000000136438757e-05,9.000000136438757e-05
2026-05-17 22:00:12.512000,4537.735,4536.535,9.000000136438757e-05,9.000000136438757e-05
2026-05-17 22:00:12.563000,4537.765,4536.555,9.000000136438757e-05,9.000000136438757e-05
2026-05-17 22:00:12.614000,4537.745,4536.555,9.000000136438757e-05,9.000000136438757e-05
2026-05-17 22:00:12.664000,4537.805,4536.525,9.000000136438757e-05,9.000000136438757e-05
2026-05-17 22:00:12.715000,4537.855,4536.585,9.000000136438757e-05,9.000000136438757e-05
2026-05-17 22:00:12.816000,4537.875,4536.655,9.000000136438757e-05,9.000000136438757e-05
2026-05-17 22:00:12.917000,4537.865,4536.635,9.000000136438757e-05,9.000000136438757e-05
2026-05-17 22:00:13.018000,4537.945,4536.645,9.000000136438757e-05,9.000000136438757e-05
2026-05-17 22:00:13.069000,4537.955,4536.685,9.000000136438757e-05,9.000000136438757e-05
2026-05-17 22:00:13.120000,4537.955,4536.645,9.000000136438757e-05,9.000000136438757e-05
2026-05-17 22:00:13.221000,4537.855,4536.645,9.000000136438757e-05,9.000000136438757e-05
2026-05-17 22:00:13.372000,4537.775,4536.185,9.000000136438757e-05,9.000000136438757e-05
2026-05-17 22:00:13.472000,4537.505,4536.195,9.000000136438757e-05,9.000000136438757e-05
2026-05-17 22:00:13.573000,4537.595,4536.435,9.000000136438757e-05,9.000000136438757e-05
2026-05-17 22:00:13.674000,4537.675,4536.555,9.000000136438757e-05,9.000000136438757e-05
2026-05-17 22:00:13.725000,4537.925,4536.615,9.000000136438757e-05,9.000000136438757e-05
2026-05-17 22:00:13.776000,4537.995,4536.715,9.000000136438757e-05,9.000000136438757e-05
2026-05-17 22:00:13.827000,4537.985,4536.655,9.000000136438757e-05,9.000000136438757e-05
2026-05-17 22:00:13.878000,4537.825,4536.645,9.000000136438757e-05,9.000000136438757e-05
2026-05-17 22:00:13.979000,4537.865,4536.645,9.000000136438757e-05,9.000000136438757e-05
2026-05-17 22:00:14.080000,4537.885,4536.645,9.000000136438757e-05,9.000000136438757e-05
2026-05-17 22:00:14.130000,4537.705,4536.605,9.000000136438757e-05,9.000000136438757e-05
2026-05-17 22:00:14.231000,4537.695,4536.625,9.000000136438757e-05,9.000000136438757e-05
2026-05-17 22:00:14.282000,4537.955,4536.675,9.000000136438757e-05,9.000000136438757e-05
2026-05-17 22:00:14.484000,4537.845,4536.655,9.000000136438757e-05,9.000000136438757e-05
2026-05-17 22:00:14.936000,4537.755,4536.705,9.000000136438757e-05,9.000000136438757e-05
2026-05-17 22:00:15.037000,4537.725,4536.685,9.000000136438757e-05,9.000000136438757e-05
2026-05-17 22:00:15.138000,4537.635,4536.675,9.000000136438757e-05,9.000000136438757e-05
2026-05-17 22:00:15.189000,4537.575,4536.545,9.000000136438757e-05,9.000000136438757e-05
2026-05-17 22:00:15.240000,4537.615,4536.645,9.000000136438757e-05,9.000000136438757e-05
2026-05-17 22:00:15.290000,4537.585,4536.565,9.000000136438757e-05,9.000000136438757e-05
2026-05-17 22:00:15.341000,4537.625,4536.655,9.000000136438757e-05,9.000000136438757e-05
2026-05-17 22:00:15.392000,4537.335,4536.355,9.000000136438757e-05,9.000000136438757e-05
2026-05-17 22:00:15.443000,4537.425,4536.465,9.000000136438757e-05,9.000000136438757e-05
2026-05-17 22:00:15.494000,4538.805,4536.845,9.000000136438757e-05,9.000000136438757e-05
2026-05-17 22:00:15.544000,4538.705,4536.815,9.000000136438757e-05,9.000000136438757e-05
2026-05-17 22:00:15.595000,4538.805,4536.515,9.000000136438757e-05,9.000000136438757e-05
2026-05-17 22:00:15.646000,4540.002,4536.148,0.0002699999895412475,9.000000136438757e-05
2026-05-17 22:00:15.798000,4540.002,4536.255,0.0002699999895412475,9.000000136438757e-05
2026-05-17 22:00:15.849000,4540.002,4536.245,0.0002699999895412475,9.000000136438757e-05
2026-05-17 22:00:15.899000,4540.002,4536.315,0.0002699999895412475,9.000000136438757e-05
2026-05-17 22:00:15.950000,4540.002,4536.305,0.0002699999895412475,9.000000136438757e-05
2026-05-17 22:00:16.001000,4540.002,4536.315,0.0002699999895412475,9.000000136438757e-05
2026-05-17 22:00:16.102000,4539.902,4536.335,9.000000136438757e-05,9.000000136438757e-05
2026-05-17 22:00:16.152000,4539.902,4536.295,9.000000136438757e-05,9.000000136438757e-05
2026-05-17 22:00:16.203000,4539.902,4536.325,9.000000136438757e-05,9.000000136438757e-05
