timestamp,ask,bid,ask_volume,bid_volume
2025-04-27 22:00:01.163000,3324.365,3324.265,0.00044999999227002263,0.00044999999227002263
2025-04-27 22:00:01.365000,3324.735,3324.635,0.00044999999227002263,0.00044999999227002263
2025-04-27 22:00:01.416000,3324.675,3324.575,0.00044999999227002263,0.00044999999227002263
2025-04-27 22:00:01.517000,3325.805,3324.415,9.000000136438757e-05,0.00044999999227002263
2025-04-27 22:00:01.870000,3325.425,3324.245,9.000000136438757e-05,0.00044999999227002263
2025-04-27 22:00:02.021000,3325.445,3324.245,9.000000136438757e-05,0.00044999999227002263
2025-04-27 22:00:02.776000,3326.075,3324.235,0.0007200000109151006,0.00044999999227002263
2025-04-27 22:00:03.180000,3325.895,3324.255,9.000000136438757e-05,0.00044999999227002263
2025-04-27 22:00:03.330000,3325.945,3324.255,0.00044999999227002263,0.00044999999227002263
2025-04-27 22:00:03.431000,3325.905,3324.235,9.000000136438757e-05,0.00044999999227002263
2025-04-27 22:00:03.482000,3326.075,3324.235,0.00044999999227002263,0.00044999999227002263
2025-04-27 22:00:03.533000,3326.065,3324.235,9.000000136438757e-05,0.00044999999227002263
2025-04-27 22:00:04.137000,3325.725,3324.095,9.000000136438757e-05,0.00044999999227002263
2025-04-27 22:00:04.238000,3325.715,3324.095,9.000000136438757e-05,0.00044999999227002263
2025-04-27 22:00:04.288000,3325.715,3324.085,9.000000136438757e-05,0.00044999999227002263
2025-04-27 22:00:04.642000,3326.095,3324.295,9.000000136438757e-05,0.00044999999227002263
2025-04-27 22:00:04.693000,3326.115,3324.295,9.000000136438757e-05,0.00044999999227002263
2025-04-27 22:00:05.247000,3325.955,3324.015,9.000000136438757e-05,0.00044999999227002263
2025-04-27 22:00:05.450000,3325.965,3324.045,9.000000136438757e-05,0.00044999999227002263
2025-04-27 22:00:05.500000,3325.975,3324.045,9.000000136438757e-05,0.00044999999227002263
2025-04-27 22:00:05.601000,3325.975,3324.545,9.000000136438757e-05,0.00044999999227002263
2025-04-27 22:00:05.954000,3325.925,3324.045,9.000000136438757e-05,0.00044999999227002263
2025-04-27 22:00:06.106000,3326.025,3324.045,9.000000136438757e-05,0.00044999999227002263
2025-04-27 22:00:06.208000,3325.115,3325.015,9.000000136438757e-05,0.00044999999227002263
2025-04-27 22:00:06.259000,3326.445,3324.765,9.000000136438757e-05,0.00044999999227002263
2025-04-27 22:00:06.309000,3326.435,3324.765,9.000000136438757e-05,0.00044999999227002263
2025-04-27 22:00:06.563000,3325.905,3323.915,9.000000136438757e-05,9.000000136438757e-05
2025-04-27 22:00:06.613000,3325.915,3323.915,9.000000136438757e-05,9.000000136438757e-05
2025-04-27 22:00:06.664000,3326.175,3324.395,9.000000136438757e-05,0.00044999999227002263
2025-04-27 22:00:06.715000,3326.235,3324.395,9.000000136438757e-05,0.00044999999227002263
2025-04-27 22:00:06.766000,3326.025,3324.395,9.000000136438757e-05,0.00044999999227002263
2025-04-27 22:00:06.817000,3326.285,3324.365,9.000000136438757e-05,0.00044999999227002263
2025-04-27 22:00:06.867000,3326.225,3324.365,9.000000136438757e-05,0.00044999999227002263
2025-04-27 22:00:06.968000,3326.105,3324.365,9.000000136438757e-05,0.00044999999227002263
2025-04-27 22:00:07.119000,3326.015,3324.765,9.000000136438757e-05,0.00044999999227002263
2025-04-27 22:00:07.271000,3325.825,3324.015,9.000000136438757e-05,0.00044999999227002263
2025-04-27 22:00:07.322000,3326.025,3324.055,9.000000136438757e-05,9.000000136438757e-05
2025-04-27 22:00:07.372000,3325.875,3324.015,9.000000136438757e-05,0.00044999999227002263
2025-04-27 22:00:07.774000,3325.915,3324.445,9.000000136438757e-05,0.00044999999227002263
2025-04-27 22:00:07.875000,3325.825,3324.695,9.000000136438757e-05,0.00044999999227002263
2025-04-27 22:00:07.926000,3325.825,3324.445,9.000000136438757e-05,0.00044999999227002263
2025-04-27 22:00:07.977000,3325.885,3324.445,9.000000136438757e-05,0.00044999999227002263
2025-04-27 22:00:08.078000,3325.865,3324.445,9.000000136438757e-05,0.00044999999227002263
2025-04-27 22:00:08.128000,3325.875,3324.445,9.000000136438757e-05,0.00044999999227002263
2025-04-27 22:00:08.229000,3325.905,3324.445,9.000000136438757e-05,0.00044999999227002263
2025-04-27 22:00:08.330000,3325.815,3324.445,9.000000136438757e-05,0.00044999999227002263
2025-04-27 22:00:08.380000,3325.845,3324.445,9.000000136438757e-05,0.00044999999227002263
2025-04-27 22:00:08.431000,3325.905,3324.565,9.000000136438757e-05,0.00044999999227002263
2025-04-27 22:00:08.834000,3326.455,3324.645,9.000000136438757e-05,0.00044999999227002263
2025-04-27 22:00:08.935000,3326.395,3324.645,9.000000136438757e-05,0.00044999999227002263
2025-04-27 22:00:08.985000,3326.415,3324.645,9.000000136438757e-05,0.00044999999227002263
