timestamp,ask,bid,ask_volume,bid_volume
2025-03-23 22:00:01.212000,3022.145,3020.155,0.00022000000171829015,0.00022000000171829015
2025-03-23 22:00:02.474000,3023.145,3021.155,0.00022000000171829015,0.00022000000171829015
2025-03-23 22:00:03.028000,3022.735,3021.155,9.000000136438757e-05,0.00022000000171829015
2025-03-23 22:00:03.481000,3022.395,3020.705,0.00022000000171829015,0.00022000000171829015
2025-03-23 22:00:03.683000,3021.765,3020.705,9.000000136438757e-05,0.00022000000171829015
2025-03-23 22:00:03.784000,3021.695,3020.705,9.000000136438757e-05,0.00022000000171829015
2025-03-23 22:00:03.886000,3021.835,3020.705,9.000000136438757e-05,0.00022000000171829015
2025-03-23 22:00:03.936000,3021.825,3020.865,9.000000136438757e-05,0.00022000000171829015
2025-03-23 22:00:03.987000,3021.955,3020.865,9.000000136438757e-05,0.00022000000171829015
2025-03-23 22:00:04.038000,3021.895,3020.865,9.000000136438757e-05,0.00022000000171829015
2025-03-23 22:00:04.139000,3022.575,3021.035,0.00022000000171829015,0.00022000000171829015
2025-03-23 22:00:04.240000,3022.595,3020.905,0.00022000000171829015,0.00022000000171829015
2025-03-23 22:00:06.304000,3023.225,3021.385,0.00022000000171829015,0.00022000000171829015
2025-03-23 22:00:06.556000,3023.175,3021.635,0.00022000000171829015,0.00022000000171829015
2025-03-23 22:00:07.111000,3023.495,3021.915,9.000000136438757e-05,0.00022000000171829015
2025-03-23 22:00:07.212000,3023.285,3021.698,9.000000136438757e-05,0.00044999999227002263
2025-03-23 22:00:07.263000,3023.145,3021.705,9.000000136438757e-05,9.000000136438757e-05
2025-03-23 22:00:07.414000,3023.055,3021.745,9.000000136438757e-05,9.000000136438757e-05
2025-03-23 22:00:07.515000,3022.995,3021.935,9.000000136438757e-05,0.00022000000171829015
2025-03-23 22:00:07.616000,3022.955,3021.935,9.000000136438757e-05,0.00022000000171829015
2025-03-23 22:00:07.667000,3023.005,3021.935,9.000000136438757e-05,0.00022000000171829015
2025-03-23 22:00:07.918000,3023.475,3021.935,0.00022000000171829015,0.00022000000171829015
2025-03-23 22:00:08.172000,3023.152,3022.048,9.000000136438757e-05,9.000000136438757e-05
2025-03-23 22:00:09.928000,3023.152,3022.148,9.000000136438757e-05,9.000000136438757e-05
2025-03-23 22:00:10.080000,3023.252,3022.148,9.000000136438757e-05,9.000000136438757e-05
2025-03-23 22:00:11.184000,3023.352,3022.248,9.000000136438757e-05,9.000000136438757e-05
2025-03-23 22:00:11.538000,3023.852,3022.748,9.000000136438757e-05,9.000000136438757e-05
2025-03-23 22:00:11.690000,3023.952,3022.848,9.000000136438757e-05,9.000000136438757e-05
2025-03-23 22:00:12.746000,3023.815,3022.465,9.000000136438757e-05,9.000000136438757e-05
2025-03-23 22:00:12.797000,3023.695,3022.375,9.000000136438757e-05,9.000000136438757e-05
2025-03-23 22:00:13.401000,3023.655,3022.348,9.000000136438757e-05,9.000000136438757e-05
2025-03-23 22:00:13.502000,3023.545,3022.248,9.000000136438757e-05,9.000000136438757e-05
2025-03-23 22:00:13.954000,3023.552,3022.348,9.000000136438757e-05,9.000000136438757e-05
2025-03-23 22:00:14.508000,3023.435,3022.248,9.000000136438757e-05,9.000000136438757e-05
2025-03-23 22:00:14.558000,3023.525,3022.248,9.000000136438757e-05,9.000000136438757e-05
2025-03-23 22:00:14.709000,3023.515,3022.248,9.000000136438757e-05,9.000000136438757e-05
2025-03-23 22:00:14.760000,3023.525,3022.248,9.000000136438757e-05,9.000000136438757e-05
2025-03-23 22:00:15.263000,3023.552,3022.348,9.000000136438757e-05,9.000000136438757e-05
2025-03-23 22:00:17.923000,3023.352,3022.348,9.000000136438757e-05,9.000000136438757e-05
2025-03-23 22:00:19.228000,3023.252,3022.348,9.000000136438757e-05,9.000000136438757e-05
2025-03-23 22:00:19.379000,3023.552,3022.448,9.000000136438757e-05,9.000000136438757e-05
2025-03-23 22:00:19.530000,3023.445,3022.348,9.000000136438757e-05,9.000000136438757e-05
2025-03-23 22:00:19.581000,3023.552,3022.348,9.000000136438757e-05,9.000000136438757e-05
2025-03-23 22:00:20.084000,3023.552,3022.448,9.000000136438757e-05,9.000000136438757e-05
2025-03-23 22:00:20.336000,3023.455,3022.348,9.000000136438757e-05,9.000000136438757e-05
